tab	locations
location	age	age_high	age_low	age_unit	lat_n	lat_s	lon_e	lon_w	geologic_classes	lithologies	location_type	analysts	citations
Bad River, Wisconsin	1075	1080	1040	Ma	46.3866	46.3852	269.3663	269.3627	Sedimentary	Siltstone	Outcrop		This study
>>>>>>>>>>
tab	measurements
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
BRIC.13a:LP-DIR-T26	BRIC.13a:LP-DIR-T	BRIC.13a	9.8	94.2	-41.3	0	0	0	0	26	938	This study	hargrave 2017-01-23 13:49:52	LT-T-Z:LP-DIR-T	b	1404	u	8	273			pmagpy-3.16.0	2.6e-09	4.3900000000000003e-10	1.35e-10	5.970000000000001e-11
BRIC.13a:LP-DIR-T27	BRIC.13a:LP-DIR-T	BRIC.13a	7.3	98.2	-41.5	0	0	0	0	27	938	This study	hargrave 2017-01-30 08:09:11	LT-T-Z:LP-DIR-T	g	1405	u	8	273			pmagpy-3.16.0	2.6100000000000003e-09	3.12e-10	1.31e-10	6.100000000000001e-11
BRIC.13a:LP-DIR-T28	BRIC.13a:LP-DIR-T	BRIC.13a	3.4	114.4	-33.6	0	0	0	0	28	943	This study	hargrave 2017-01-30 13:06:38	LT-T-Z:LP-DIR-T	g	1406	u	8	273			pmagpy-3.16.0	2.55e-09	1.3e-10	9.32e-11	4.2899999999999995e-11
BRIC.13a:LP-DIR-T29	BRIC.13a:LP-DIR-T	BRIC.13a	7.2	86.5	-45.3	0	0	0	0	29	945	This study	hargrave 2017-01-31 09:34:53	LT-T-Z:LP-DIR-T	g	1407	u	8	273			pmagpy-3.16.0	2.37e-09	2.92e-10	8.04e-11	6.679999999999999e-11
BRIC.13a:LP-DIR-T30	BRIC.13a:LP-DIR-T	BRIC.13a	8.1	94.7	-38	0	0	0	0	30	947	This study	hargrave 2017-01-31 15:55:25	LT-T-Z:LP-DIR-T	b	1408	u	8	273			pmagpy-3.16.0	2.2e-09	3.1e-10	7.96e-11	3.8e-11
BRIC.13a:LP-DIR-T31	BRIC.13a:LP-DIR-T	BRIC.13a	3.7	102.6	-37.7	0	0	0	0	31	947	This study	hargrave 2017-01-31 17:04:48	LT-T-Z:LP-DIR-T	g	1409	u	8	273			pmagpy-3.16.0	2.22e-09	1.3e-10	7.459999999999999e-11	4.26e-11
BRIC.13a:LP-DIR-T32	BRIC.13a:LP-DIR-T	BRIC.13a	3	102.5	-38.2	0	0	0	0	32	949	This study	hargrave 2017-03-21 10:26:20	LT-T-Z:LP-DIR-T	g	1410	u	8	273			pmagpy-3.16.0	2.0499999999999997e-09	8.43e-11	6.96e-11	3.3799999999999996e-11
BRIC.13a:LP-DIR-T33	BRIC.13a:LP-DIR-T	BRIC.13a	4.7	108.5	-36.4	0	0	0	0	33	951	This study	hargrave 2017-03-21 17:07:11	LT-T-Z:LP-DIR-T	g	1411	u	8	273			pmagpy-3.16.0	1.89e-09	1.34e-10	8.47e-11	3.5600000000000005e-11
BRIC.13a:LP-DIR-T34	BRIC.13a:LP-DIR-T	BRIC.13a	8.5	101.3	-48	0	0	0	0	34	953	This study	hargrave 2017-03-24 11:02:15	LT-T-Z:LP-DIR-T	b	1412	u	8	273			pmagpy-3.16.0	1.6899999999999997e-09	2.33e-10	1.0399999999999999e-10	3.51e-11
BRIC.13a:LP-DIR-T35	BRIC.13a:LP-DIR-T	BRIC.13a	6.5	93.5	-47	0	0	0	0	35	953	This study	hargrave 2017-03-24 12:53:30	LT-T-Z:LP-DIR-T	g	1413	u	8	273			pmagpy-3.16.0	1.6899999999999997e-09	1.76e-10	7.92e-11	3.36e-11
BRIC.13a:LP-DIR-T36	BRIC.13a:LP-DIR-T	BRIC.13a	3.6	82.4	-27	0	0	0	0	36	955	This study	hargrave 2017-03-27 17:18:08	LT-T-Z:LP-DIR-T	g	1414	u	8	273			pmagpy-3.16.0	1.24e-09	6.709999999999999e-11	5.7999999999999994e-11	2.8800000000000003e-11
BRIC.13a:LP-DIR-T37	BRIC.13a:LP-DIR-T	BRIC.13a	3.5	44.6	-25.1	0	0	0	0	37	957	This study	hargrave 2017-03-29 18:40:09	LT-T-Z:LP-DIR-T	g	1415	u	8	273			pmagpy-3.16.0	7.45e-10	1.97e-11	2.8300000000000002e-11	3.48e-11
BRIC.13a:LP-DIR-T38	BRIC.13a:LP-DIR-T	BRIC.13a	7.2	116.8	-33.7	0	0	0	0	38	959	This study	hargrave 2017-10-12 16:00:59	LT-T-Z:LP-DIR-T	g	1416	u	8	273			pmagpy-3.16.0	6.320000000000001e-10	7.61e-11	3.46e-11	1.98e-11
BRIC.13a:LP-DIR-T39	BRIC.13a:LP-DIR-T	BRIC.13a	5.6	308.4	-83	0	0	0	0	39	960	This study	hargrave 2018-01-25 12:32:25	LT-T-Z:LP-DIR-T	g	1417	u	8	273			pmagpy-3.16.0	2.9100000000000003e-10	2.12e-11	1.94e-11	1.26e-11
BRIC.14a:LP-DIR-T1	BRIC.14a:LP-DIR-T	BRIC.14a	5.4	353.2	-24.6	0	0	0	0	1	273	This study	hargrave 2016-12-13 11:30:39	LT-NO:LP-DIR-T	g	1418	u	8	273			pmagpy-3.16.0	3.76e-08	7.09e-10	2.95e-09	1.89e-09
BRIC.14a:LP-DIR-T2	BRIC.14a:LP-DIR-T	BRIC.14a	12.8	340.5	-35.8	0	0	0	0	2	373	This study	hargrave 2016-12-15 10:16:44	LT-T-Z:LP-DIR-T	b	1419	u	8	273			pmagpy-3.16.0	3.7999999999999996e-08	4.53e-09	1.3699999999999998e-09	7.28e-09
BRIC.14a:LP-DIR-T3	BRIC.14a:LP-DIR-T	BRIC.14a	6	347.7	-23.9	0	0	0	0	3	373	This study	hargrave 2016-12-15 13:25:05	LT-T-Z:LP-DIR-T	g	1420	u	8	273			pmagpy-3.16.0	3.92e-08	1.54e-09	3.3100000000000004e-09	1.9699999999999996e-09
BRIC.14a:LP-DIR-T4	BRIC.14a:LP-DIR-T	BRIC.14a	4.1	359.9	-29.5	0	0	0	0	4	473	This study	hargrave 2016-12-15 19:04:42	LT-T-Z:LP-DIR-T	g	1421	u	8	273			pmagpy-3.16.0	3.98e-08	7.09e-10	2.7399999999999996e-09	5.89e-10
BRIC.14a:LP-DIR-T5	BRIC.14a:LP-DIR-T	BRIC.14a	2.7	351.9	-31.3	0	0	0	0	5	573	This study	hargrave 2016-12-16 14:30:16	LT-T-Z:LP-DIR-T	g	1422	u	8	273			pmagpy-3.16.0	3.8900000000000004e-08	5.31e-10	1.6300000000000002e-09	8.37e-10
BRIC.14a:LP-DIR-T6	BRIC.14a:LP-DIR-T	BRIC.14a	3	3.0	-31.7	0	0	0	0	6	673	This study	hargrave 2016-12-17 09:06:05	LT-T-Z:LP-DIR-T	g	1423	u	8	273			pmagpy-3.16.0	3.8900000000000004e-08	1.06e-09	1.24e-09	1.2800000000000001e-09
BRIC.14a:LP-DIR-T7	BRIC.14a:LP-DIR-T	BRIC.14a	4.2	4.8	-34.5	0	0	0	0	7	674	This study	hargrave 2016-12-21 18:57:15	LT-T-Z:LP-DIR-T	g	1424	u	8	273			pmagpy-3.16.0	3.75e-08	1.27e-09	2.38e-09	8.63e-10
BRIC.14a:LP-DIR-T8	BRIC.14a:LP-DIR-T	BRIC.14a	68.8	329.6	19.6	0	0	0	0	8	723	This study	hargrave 2016-12-22 15:40:01	LT-T-Z:LP-DIR-T	b	1425	u	8	273			pmagpy-3.16.0	1.35e-08	2.08e-08	1.4e-08	2.65e-08
BRIC.14a:LP-DIR-T9	BRIC.14a:LP-DIR-T	BRIC.14a	3	8.6	-34.4	0	0	0	0	9	723	This study	hargrave 2016-12-22 17:38:43	LT-T-Z:LP-DIR-T	g	1426	u	8	273			pmagpy-3.16.0	3.6499999999999996e-08	7.399999999999999e-10	1.71e-09	6.24e-10
BRIC.14a:LP-DIR-T10	BRIC.14a:LP-DIR-T	BRIC.14a	1.8	348.5	-32.4	0	0	0	0	10	773	This study	hargrave 2016-12-23 14:17:21	LT-T-Z:LP-DIR-T	g	1427	u	8	273			pmagpy-3.16.0	3.52e-08	7.38e-10	6e-10	6.950000000000001e-10
BRIC.14a:LP-DIR-T11	BRIC.14a:LP-DIR-T	BRIC.14a	8.2	7.8	-31.2	0	0	0	0	11	798	This study	hargrave 2016-12-23 21:33:31	LT-T-Z:LP-DIR-T	b	1428	u	8	273			pmagpy-3.16.0	3.4e-08	1.22e-09	4.62e-09	1.2e-09
BRIC.14a:LP-DIR-T12	BRIC.14a:LP-DIR-T	BRIC.14a	4.1	3.1	-32.9	0	0	0	0	12	798	This study	hargrave 2016-12-24 11:54:49	LT-T-Z:LP-DIR-T	g	1429	u	8	273			pmagpy-3.16.0	3.43e-08	7.979999999999999e-10	2.26e-09	8.820000000000001e-10
BRIC.14a:LP-DIR-T13	BRIC.14a:LP-DIR-T	BRIC.14a	11.4	3.9	-33.5	0	0	0	0	13	823	This study	hargrave 2016-12-24 16:42:16	LT-T-Z:LP-DIR-T	b	1430	u	8	273			pmagpy-3.16.0	3.2900000000000003e-08	1.4199999999999999e-09	6.29e-09	1.7000000000000001e-09
BRIC.14a:LP-DIR-T14	BRIC.14a:LP-DIR-T	BRIC.14a	7.6	7.5	-33.8	0	0	0	0	14	823	This study	hargrave 2016-12-26 09:40:03	LT-T-Z:LP-DIR-T	g	1431	u	8	273			pmagpy-3.16.0	3.33e-08	1.16e-09	4.1999999999999996e-09	1.1699999999999999e-09
BRIC.14a:LP-DIR-T15	BRIC.14a:LP-DIR-T	BRIC.14a	2.6	4.9	-35.9	0	0	0	0	15	833	This study	hargrave 2017-01-05 15:35:39	LT-T-Z:LP-DIR-T	g	1432	u	8	273			pmagpy-3.16.0	3.25e-08	6.370000000000001e-10	1.3699999999999998e-09	5.33e-10
BRIC.14a:LP-DIR-T16	BRIC.14a:LP-DIR-T	BRIC.14a	3.5	7.6	-34.1	0	0	0	0	16	843	This study	hargrave 2017-01-09 12:03:31	LT-T-Z:LP-DIR-T	g	1433	u	8	273			pmagpy-3.16.0	3.2900000000000003e-08	1.13e-09	1.1699999999999999e-09	1.3300000000000002e-09
BRIC.14a:LP-DIR-T17	BRIC.14a:LP-DIR-T	BRIC.14a	1.6	359.7	-37	0	0	0	0	17	853	This study	hargrave 2017-01-10 11:16:41	LT-T-Z:LP-DIR-T	g	1434	u	8	273			pmagpy-3.16.0	3.25e-08	8.269999999999999e-10	5.93e-10	4.71e-10
BRIC.14a:LP-DIR-T18	BRIC.14a:LP-DIR-T	BRIC.14a	2.3	13.9	-36.3	0	0	0	0	18	873	This study	hargrave 2017-01-11 13:00:09	LT-T-Z:LP-DIR-T	g	1435	u	8	273			pmagpy-3.16.0	3.2200000000000004e-08	1.26e-09	1.02e-09	7.41e-10
BRIC.14a:LP-DIR-T19	BRIC.14a:LP-DIR-T	BRIC.14a	4.5	4.9	-38.3	0	0	0	0	19	893	This study	hargrave 2017-01-15 12:04:53	LT-T-Z:LP-DIR-T	g	1436	u	8	273			pmagpy-3.16.0	3.03e-08	6.03e-10	2.2899999999999997e-09	5.16e-10
BRIC.14a:LP-DIR-T20	BRIC.14a:LP-DIR-T	BRIC.14a	5.4	14.6	-42.1	0	0	0	0	20	903	This study	hargrave 2017-01-18 10:06:52	LT-T-Z:LP-DIR-T	g	1437	u	8	273			pmagpy-3.16.0	3.07e-08	1.18e-09	2.6899999999999996e-09	5.800000000000001e-10
BRIC.14a:LP-DIR-T21	BRIC.14a:LP-DIR-T	BRIC.14a	2.7	18.6	-42.8	0	0	0	0	21	913	This study	hargrave 2017-01-18 17:39:05	LT-T-Z:LP-DIR-T	g	1438	u	8	273			pmagpy-3.16.0	3.1e-08	9.149999999999999e-10	8.38e-10	9.9e-10
BRIC.14a:LP-DIR-T22	BRIC.14a:LP-DIR-T	BRIC.14a	4.2	14.1	-40.5	0	0	0	0	22	918	This study	hargrave 2017-01-19 11:03:33	LT-T-Z:LP-DIR-T	g	1439	u	8	273			pmagpy-3.16.0	3.1299999999999996e-08	1.1e-09	1.5e-09	1.5e-09
BRIC.14a:LP-DIR-T23	BRIC.14a:LP-DIR-T	BRIC.14a	3	17.7	-43.3	0	0	0	0	23	923	This study	hargrave 2017-01-19 18:46:52	LT-T-Z:LP-DIR-T	g	1440	u	8	273			pmagpy-3.16.0	3.0499999999999995e-08	1.1699999999999999e-09	7.75e-10	9.72e-10
BRIC.14a:LP-DIR-T24	BRIC.14a:LP-DIR-T	BRIC.14a	2.6	22.9	-45.7	0	0	0	0	24	928	This study	hargrave 2017-01-20 17:01:22	LT-T-Z:LP-DIR-T	g	1441	u	8	273			pmagpy-3.16.0	3.04e-08	1.1699999999999999e-09	8.44e-10	7.42e-10
BRIC.14a:LP-DIR-T25	BRIC.14a:LP-DIR-T	BRIC.14a	2.3	24.0	-43.9	0	0	0	0	25	933	This study	hargrave 2017-01-21 17:00:48	LT-T-Z:LP-DIR-T	g	1442	u	8	273			pmagpy-3.16.0	2.81e-08	1.0400000000000001e-09	7.08e-10	5.28e-10
BRIC.14a:LP-DIR-T26	BRIC.14a:LP-DIR-T	BRIC.14a	3.6	23.9	-44.6	0	0	0	0	26	938	This study	hargrave 2017-01-23 13:51:30	LT-T-Z:LP-DIR-T	g	1443	u	8	273			pmagpy-3.16.0	2.56e-08	1.3300000000000002e-09	6.370000000000001e-10	9.89e-10
BRIC.14a:LP-DIR-T27	BRIC.14a:LP-DIR-T	BRIC.14a	5.4	28.2	-43.1	0	0	0	0	27	943	This study	hargrave 2017-01-30 13:08:15	LT-T-Z:LP-DIR-T	g	1444	u	8	273			pmagpy-3.16.0	2.16e-08	1.65e-09	7.83e-10	1.06e-09
BRIC.14a:LP-DIR-T28	BRIC.14a:LP-DIR-T	BRIC.14a	4.8	28.3	-46.4	0	0	0	0	28	945	This study	hargrave 2017-01-31 09:36:33	LT-T-Z:LP-DIR-T	g	1445	u	8	273			pmagpy-3.16.0	1.95e-08	1.15e-09	1.19e-09	4.27e-10
BRIC.14a:LP-DIR-T29	BRIC.14a:LP-DIR-T	BRIC.14a	3.7	29.3	-41.9	0	0	0	0	29	947	This study	hargrave 2017-01-31 15:57:02	LT-T-Z:LP-DIR-T	g	1446	u	8	273			pmagpy-3.16.0	1.6399999999999998e-08	8.58e-10	4.15e-10	6.149999999999999e-10
BRIC.14a:LP-DIR-T30	BRIC.14a:LP-DIR-T	BRIC.14a	3.1	24.7	-37.1	0	0	0	0	30	949	This study	hargrave 2017-03-21 10:28:01	LT-T-Z:LP-DIR-T	g	1447	u	8	273			pmagpy-3.16.0	1.4299999999999999e-08	5.539999999999999e-10	4.15e-10	4.68e-10
BRIC.14a:LP-DIR-T31	BRIC.14a:LP-DIR-T	BRIC.14a	5.1	30.3	-38.5	0	0	0	0	31	951	This study	hargrave 2017-03-21 17:08:49	LT-T-Z:LP-DIR-T	g	1448	u	8	273			pmagpy-3.16.0	1.1299999999999999e-08	7.27e-10	6.02e-10	4.22e-10
BRIC.14a:LP-DIR-T32	BRIC.14a:LP-DIR-T	BRIC.14a	3.5	21.2	-35	0	0	0	0	32	953	This study	hargrave 2017-03-24 11:03:52	LT-T-Z:LP-DIR-T	g	1449	u	8	273			pmagpy-3.16.0	7.3199999999999995e-09	3.25e-10	1.97e-10	3.17e-10
BRIC.14a:LP-DIR-T33	BRIC.14a:LP-DIR-T	BRIC.14a	2.5	32.7	-23.6	0	0	0	0	33	955	This study	hargrave 2017-03-27 17:19:45	LT-T-Z:LP-DIR-T	g	1450	u	8	273			pmagpy-3.16.0	4.92e-09	1.29e-10	1.32e-10	1.54e-10
BRIC.14a:LP-DIR-T34	BRIC.14a:LP-DIR-T	BRIC.14a	3.2	344.3	-7.4	0	0	0	0	34	957	This study	hargrave 2017-03-29 18:42:36	LT-T-Z:LP-DIR-T	g	1451	u	8	273			pmagpy-3.16.0	1.85e-09	4.3299999999999995e-11	9.58e-11	3.24e-11
BRIC.14a:LP-DIR-T35	BRIC.14a:LP-DIR-T	BRIC.14a	7.3	1.9	-11	0	0	0	0	35	959	This study	hargrave 2018-03-08 15:28:25	LT-T-Z:LP-DIR-T	g	1452	u	8	273			pmagpy-3.16.0	2.2399999999999997e-09	6.23e-11	8.73e-11	2.86e-10
BRIC.15a:LP-DIR-T1	BRIC.15a:LP-DIR-T	BRIC.15a	3.6	230.8	56.3	0	0	0	0	1	273	This study	hargrave 2016-12-13 11:32:19	LT-NO:LP-DIR-T	g	1453	u	8	273			pmagpy-3.16.0	5.24e-08	2.95e-09	1.2e-09	8.67e-10
BRIC.15a:LP-DIR-T2	BRIC.15a:LP-DIR-T	BRIC.15a	3.2	243.1	58.2	0	0	0	0	2	373	This study	hargrave 2016-12-15 10:18:22	LT-T-Z:LP-DIR-T	g	1454	u	8	273			pmagpy-3.16.0	5.2699999999999995e-08	2.36e-09	1.54e-09	1.01e-09
BRIC.15a:LP-DIR-T3	BRIC.15a:LP-DIR-T	BRIC.15a	2.2	249.9	57.1	0	0	0	0	3	473	This study	hargrave 2016-12-15 19:06:15	LT-T-Z:LP-DIR-T	g	1455	u	8	273			pmagpy-3.16.0	5.019999999999999e-08	1.5299999999999999e-09	9.84e-10	6.54e-10
BRIC.15a:LP-DIR-T4	BRIC.15a:LP-DIR-T	BRIC.15a	2.7	239.3	54.6	0	0	0	0	4	573	This study	hargrave 2016-12-16 14:31:49	LT-T-Z:LP-DIR-T	g	1456	u	8	273			pmagpy-3.16.0	4.5700000000000006e-08	1.71e-09	9.77e-10	9.32e-10
BRIC.15a:LP-DIR-T5	BRIC.15a:LP-DIR-T	BRIC.15a	2.7	237.7	57.2	0	0	0	0	5	673	This study	hargrave 2016-12-17 09:07:39	LT-T-Z:LP-DIR-T	g	1457	u	8	273			pmagpy-3.16.0	4.04e-08	1.3300000000000002e-09	1.18e-09	8.58e-10
BRIC.15a:LP-DIR-T6	BRIC.15a:LP-DIR-T	BRIC.15a	3.4	251.9	54	0	0	0	0	6	674	This study	hargrave 2016-12-21 18:58:48	LT-T-Z:LP-DIR-T	g	1458	u	8	273			pmagpy-3.16.0	3.7999999999999996e-08	1.8e-09	1.3699999999999998e-09	4.89e-10
BRIC.15a:LP-DIR-T7	BRIC.15a:LP-DIR-T	BRIC.15a	42	123.1	37.7	0	0	0	0	7	723	This study	hargrave 2016-12-22 15:41:16	LT-T-Z:LP-DIR-T	b	1459	u	8	273			pmagpy-3.16.0	1.82e-07	7.43e-08	1.49e-07	8.660000000000001e-08
BRIC.15a:LP-DIR-T8	BRIC.15a:LP-DIR-T	BRIC.15a	3.7	240.1	54.9	0	0	0	0	8	723	This study	hargrave 2016-12-22 17:40:02	LT-T-Z:LP-DIR-T	g	1460	u	8	273			pmagpy-3.16.0	3.6499999999999996e-08	1.84e-09	1.4000000000000001e-09	5.92e-10
BRIC.15a:LP-DIR-T9	BRIC.15a:LP-DIR-T	BRIC.15a	7.7	241.2	52.5	0	0	0	0	9	773	This study	hargrave 2016-12-23 14:18:41	LT-T-Z:LP-DIR-T	g	1461	u	8	273			pmagpy-3.16.0	3.3599999999999996e-08	4.17e-09	1.62e-09	1.0499999999999999e-09
BRIC.15a:LP-DIR-T10	BRIC.15a:LP-DIR-T	BRIC.15a	8	240.3	55.4	0	0	0	0	10	798	This study	hargrave 2016-12-23 21:34:46	LT-T-Z:LP-DIR-T	b	1462	u	8	273			pmagpy-3.16.0	3.23e-08	3.9200000000000005e-09	2.2899999999999997e-09	3.6e-10
BRIC.15a:LP-DIR-T11	BRIC.15a:LP-DIR-T	BRIC.15a	2.8	237.3	54.4	0	0	0	0	11	798	This study	hargrave 2016-12-24 11:56:05	LT-T-Z:LP-DIR-T	g	1463	u	8	273			pmagpy-3.16.0	3.27e-08	1.24e-09	9.86e-10	3.77e-10
BRIC.15a:LP-DIR-T12	BRIC.15a:LP-DIR-T	BRIC.15a	8.4	242.3	52	0	0	0	0	12	823	This study	hargrave 2016-12-24 16:43:31	LT-T-Z:LP-DIR-T	b	1464	u	8	273			pmagpy-3.16.0	3.0499999999999995e-08	4.19e-09	1.3699999999999998e-09	1.0300000000000002e-09
BRIC.15a:LP-DIR-T13	BRIC.15a:LP-DIR-T	BRIC.15a	9.5	238.3	51.1	0	0	0	0	13	823	This study	hargrave 2016-12-26 09:41:19	LT-T-Z:LP-DIR-T	g	1465	u	8	273			pmagpy-3.16.0	3.0499999999999995e-08	4.6799999999999996e-09	1.36e-09	1.61e-09
BRIC.15a:LP-DIR-T14	BRIC.15a:LP-DIR-T	BRIC.15a	10.8	234.9	50.6	0	0	0	0	14	823	This study	hargrave 2016-12-26 10:06:06	LT-T-Z:LP-DIR-T	b	1466	u	8	273			pmagpy-3.16.0	3.02e-08	5.3299999999999996e-09	1.3699999999999998e-09	1.6800000000000002e-09
BRIC.15a:LP-DIR-T15	BRIC.15a:LP-DIR-T	BRIC.15a	3.1	237.8	54.8	0	0	0	0	15	833	This study	hargrave 2017-01-05 15:37:15	LT-T-Z:LP-DIR-T	g	1467	u	8	273			pmagpy-3.16.0	3.07e-08	1.56e-09	8.88e-10	4.51e-10
BRIC.15a:LP-DIR-T16	BRIC.15a:LP-DIR-T	BRIC.15a	2.4	245.4	55.4	0	0	0	0	16	843	This study	hargrave 2017-01-09 12:05:04	LT-T-Z:LP-DIR-T	g	1468	u	8	273			pmagpy-3.16.0	3.02e-08	7.969999999999999e-10	1.0800000000000002e-09	4.1599999999999996e-10
BRIC.15a:LP-DIR-T17	BRIC.15a:LP-DIR-T	BRIC.15a	2.3	240.4	54.6	0	0	0	0	17	853	This study	hargrave 2017-01-10 11:18:16	LT-T-Z:LP-DIR-T	g	1469	u	8	273			pmagpy-3.16.0	2.94e-08	7.34e-10	9.17e-10	4.4299999999999997e-10
BRIC.15a:LP-DIR-T18	BRIC.15a:LP-DIR-T	BRIC.15a	2.3	237.8	56.3	0	0	0	0	18	873	This study	hargrave 2017-01-11 13:01:24	LT-T-Z:LP-DIR-T	g	1470	u	8	273			pmagpy-3.16.0	2.8599999999999998e-08	8.52e-10	8.51e-10	3.44e-10
BRIC.15a:LP-DIR-T19	BRIC.15a:LP-DIR-T	BRIC.15a	2.7	235.6	52.3	0	0	0	0	19	893	This study	hargrave 2017-01-15 12:06:27	LT-T-Z:LP-DIR-T	g	1471	u	8	273			pmagpy-3.16.0	2.7200000000000002e-08	7.26e-10	1.0499999999999999e-09	4.51e-10
BRIC.15a:LP-DIR-T20	BRIC.15a:LP-DIR-T	BRIC.15a	3.2	241.1	54.1	0	0	0	0	20	903	This study	hargrave 2017-01-18 10:08:26	LT-T-Z:LP-DIR-T	g	1472	u	8	273			pmagpy-3.16.0	2.6e-08	6.96e-10	1.2e-09	5.63e-10
BRIC.15a:LP-DIR-T21	BRIC.15a:LP-DIR-T	BRIC.15a	5.3	243.5	54.9	0	0	0	0	21	913	This study	hargrave 2017-01-18 17:40:38	LT-T-Z:LP-DIR-T	g	1473	u	8	273			pmagpy-3.16.0	2.4e-08	1.94e-09	1.11e-09	5e-10
BRIC.15a:LP-DIR-T22	BRIC.15a:LP-DIR-T	BRIC.15a	3.8	244.2	53	0	0	0	0	22	918	This study	hargrave 2017-01-19 11:05:08	LT-T-Z:LP-DIR-T	g	1474	u	8	273			pmagpy-3.16.0	2.32e-08	1.3699999999999998e-09	6.72e-10	5.07e-10
BRIC.15a:LP-DIR-T23	BRIC.15a:LP-DIR-T	BRIC.15a	3.6	244.8	55.1	0	0	0	0	23	923	This study	hargrave 2017-01-19 18:48:25	LT-T-Z:LP-DIR-T	g	1475	u	8	273			pmagpy-3.16.0	2.18e-08	1.1e-09	7.610000000000001e-10	3.9e-10
BRIC.15a:LP-DIR-T24	BRIC.15a:LP-DIR-T	BRIC.15a	2.3	250.4	57.1	0	0	0	0	24	928	This study	hargrave 2017-01-20 17:02:54	LT-T-Z:LP-DIR-T	g	1476	u	8	273			pmagpy-3.16.0	2e-08	5.21e-10	5.68e-10	4.19e-10
BRIC.15a:LP-DIR-T25	BRIC.15a:LP-DIR-T	BRIC.15a	3	249.5	59.4	0	0	0	0	25	933	This study	hargrave 2017-01-21 17:02:21	LT-T-Z:LP-DIR-T	g	1477	u	8	273			pmagpy-3.16.0	1.82e-08	7.99e-10	5.41e-10	4.15e-10
BRIC.15a:LP-DIR-T26	BRIC.15a:LP-DIR-T	BRIC.15a	4.8	248.5	54	0	0	0	0	26	938	This study	hargrave 2017-01-23 13:53:03	LT-T-Z:LP-DIR-T	g	1478	u	8	273			pmagpy-3.16.0	1.66e-08	1.24e-09	5.31e-10	5.21e-10
BRIC.15a:LP-DIR-T27	BRIC.15a:LP-DIR-T	BRIC.15a	2.3	253.9	58.8	0	0	0	0	27	943	This study	hargrave 2017-01-30 13:09:49	LT-T-Z:LP-DIR-T	g	1479	u	8	273			pmagpy-3.16.0	1.32e-08	4.13e-10	3.83e-10	2.2e-10
BRIC.15a:LP-DIR-T28	BRIC.15a:LP-DIR-T	BRIC.15a	5.3	242.0	59.1	0	0	0	0	28	945	This study	hargrave 2017-01-31 09:38:08	LT-T-Z:LP-DIR-T	g	1480	u	8	273			pmagpy-3.16.0	1.08e-08	9.49e-10	3.6600000000000003e-10	2.0899999999999998e-10
BRIC.15a:LP-DIR-T29	BRIC.15a:LP-DIR-T	BRIC.15a	7.9	236.2	63	0	0	0	0	29	947	This study	hargrave 2017-01-31 15:58:35	LT-T-Z:LP-DIR-T	g	1481	u	8	273			pmagpy-3.16.0	8.93e-09	1.06e-09	4.95e-10	4.46e-10
BRIC.15a:LP-DIR-T30	BRIC.15a:LP-DIR-T	BRIC.15a	3.3	262.7	62.4	0	0	0	0	30	949	This study	hargrave 2017-03-21 10:29:36	LT-T-Z:LP-DIR-T	g	1482	u	8	273			pmagpy-3.16.0	6.85e-09	3.17e-10	2.41e-10	9.02e-11
BRIC.15a:LP-DIR-T31	BRIC.15a:LP-DIR-T	BRIC.15a	3.7	271.2	69.1	0	0	0	0	31	951	This study	hargrave 2017-03-21 17:10:22	LT-T-Z:LP-DIR-T	g	1483	u	8	273			pmagpy-3.16.0	4.62e-09	2.67e-10	1.46e-10	8.06e-11
BRIC.15a:LP-DIR-T32	BRIC.15a:LP-DIR-T	BRIC.15a	5.7	220.0	77.1	0	0	0	0	32	953	This study	hargrave 2017-03-24 11:05:25	LT-T-Z:LP-DIR-T	g	1484	u	8	273			pmagpy-3.16.0	2.13e-09	1.9199999999999998e-10	9.79e-11	2.9100000000000002e-11
BRIC.15a:LP-DIR-T33	BRIC.15a:LP-DIR-T	BRIC.15a	6.9	223.8	87	0	0	0	0	33	955	This study	hargrave 2017-03-27 17:21:19	LT-T-Z:LP-DIR-T	g	1485	u	8	273			pmagpy-3.16.0	1.5e-09	1.6899999999999999e-10	6.48e-11	4.96e-11
BRIC.15a:LP-DIR-T34	BRIC.15a:LP-DIR-T	BRIC.15a	5.9	326.0	35.7	0	0	0	0	34	957	This study	hargrave 2017-03-29 18:44:58	LT-T-Z:LP-DIR-T	g	1486	u	8	273			pmagpy-3.16.0	1.09e-09	9.729999999999999e-11	6.420000000000001e-11	5.69e-11
BRIC.15a:LP-DIR-T35	BRIC.15a:LP-DIR-T	BRIC.15a	7.2	106.8	57.5	0	0	0	0	35	959	This study	hargrave 2018-03-08 15:31:08	LT-T-Z:LP-DIR-T	g	1487	u	8	273			pmagpy-3.16.0	7.240000000000001e-10	6.34e-11	5.21e-11	5.910000000000001e-11
